system:index,array,.geo
628,"[[-4.1726326017377247E-4, 0.5196908712387085, 25.542587280273438, 1122.138427734375, 34.0, 0.0, 2003.0], [-0.06559612826172678, 0.46043848991394043, 25.542587280273438, 1122.138427734375, 20.0, 0.0, 2004.0], [-0.04269290839986806, 0.4892844259738922, 25.542587280273438, 1122.138427734375, 33.0, 0.0, 2005.0], [-0.020244345026452115, 0.5176594853401184, 25.542587280273438, 1122.138427734375, 39.0, 0.0, 2006.0], [0.09906468156429571, 0.642894983291626, 25.542587280273438, 1122.138427734375, 46.0, 0.0, 2007.0], [0.027155068944745953, 0.5769118666648865, 25.542587280273438, 1122.138427734375, 53.0, 0.0, 2008.0], [-0.02983444826184678, 0.5258650779724121, 25.542587280273438, 1122.138427734375, 32.0, 0.0, 2009.0], [0.1470555262048776, 0.7086815237998962, 25.542587280273438, 1122.138427734375, 15.0, 0.0, 2010.0], [-0.011150465980864777, 0.5564020276069641, 25.542587280273438, 1122.138427734375, 38.0, 0.0, 2011.0], [0.0018067081928909712, 0.5752856731414795, 25.542587280273438, 1122.138427734375, 47.0, 0.0, 2012.0], [-0.07576436798134112, 0.5511016845703125, 25.542587280273438, 1122.138427734375, 24.0, 0.0, 2021.0], [0.08342169105285668, 0.7162142395973206, 25.542587280273438, 1122.138427734375, 38.0, 0.0, 2022.0], [0.047777717929504915, 0.6271994113922119, 25.542587280273438, 1122.138427734375, 57.0, 0.0, 2013.0], [-0.17086955962801786, 0.4144786298274994, 25.542587280273438, 1122.138427734375, 38.0, 0.0, 2014.0], [-0.030257147541130403, 0.5610175132751465, 25.542587280273438, 1122.138427734375, 59.0, 0.0, 2015.0], [0.0708149788835093, 0.6680161356925964, 25.542587280273438, 1122.138427734375, 44.0, 0.0, 2016.0], [-0.00516058463732294, 0.5979833006858826, 25.542587280273438, 1122.138427734375, 27.0, 0.0, 2017.0], [-0.018836732702489423, 0.5902336239814758, 25.542587280273438, 1122.138427734375, 40.0, 0.0, 2018.0], [0.013160882194135137, 0.6281577348709106, 25.542587280273438, 1122.138427734375, 43.0, 0.0, 2019.0], [-0.019433303285582015, 0.6014900207519531, 25.542587280273438, 1122.138427734375, 40.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-5.6977742709639285,6.406405803427849]}"
633,"[[0.02286870070335012, 0.967246949672699, 28.369983673095703, 10.03567886352539, 457.0, 0.0, 2003.0], [0.03887141401296779, 0.9846873879432678, 28.369983673095703, 10.03567886352539, 492.0, 0.0, 2004.0], [0.008878530257989126, 0.956136167049408, 28.369983673095703, 10.03567886352539, 481.0, 0.0, 2005.0], [0.030070182535388623, 0.9787655472755432, 28.369983673095703, 10.03567886352539, 473.0, 0.0, 2006.0], [-0.002079249890811319, 0.9480538368225098, 28.369983673095703, 10.03567886352539, 521.0, 0.0, 2007.0], [0.004565352387351007, 0.956136167049408, 28.369983673095703, 10.03567886352539, 495.0, 0.0, 2008.0], [0.0031236865384476342, 0.956136167049408, 28.369983673095703, 10.03567886352539, 456.0, 0.0, 2009.0], [-0.024483037490840687, 0.9299671649932861, 28.369983673095703, 10.03567886352539, 474.0, 0.0, 2010.0], [-0.03823007826001101, 0.9176578521728516, 28.369983673095703, 10.03567886352539, 510.0, 0.0, 2011.0], [-0.046828106210045184, 0.9104975461959839, 28.369983673095703, 10.03567886352539, 502.0, 0.0, 2012.0], [-0.014140832669038206, 0.956136167049408, 28.369983673095703, 10.03567886352539, 536.0, 0.0, 2021.0], [0.04438353321233457, 1.0160982608795166, 28.369983673095703, 10.03567886352539, 466.0, 0.0, 2022.0], [-0.008042418486103098, 0.9507248997688293, 28.369983673095703, 10.03567886352539, 503.0, 0.0, 2013.0], [-0.049707500007684424, 0.9104975461959839, 28.369983673095703, 10.03567886352539, 513.0, 0.0, 2014.0], [-0.06044503668193124, 0.9011977314949036, 28.369983673095703, 10.03567886352539, 474.0, 0.0, 2015.0], [-0.006944329076162603, 0.956136167049408, 28.369983673095703, 10.03567886352539, 476.0, 0.0, 2016.0], [-0.005644956125780087, 0.9588772058486938, 28.369983673095703, 10.03567886352539, 466.0, 0.0, 2017.0], [0.021730803231925, 0.9876906871795654, 28.369983673095703, 10.03567886352539, 423.0, 0.0, 2018.0], [0.06917615576567204, 1.0365737676620483, 28.369983673095703, 10.03567886352539, 420.0, 0.0, 2019.0], [0.012877186252985284, 0.9817125201225281, 28.369983673095703, 10.03567886352539, 473.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[4.645502118825425,19.601689990027527]}"
641,"[[0.024214036243740633, 1.1030998229980469, 19.827404022216797, 95.06135559082031, 505.0, 0.0, 2003.0], [0.01485126530393166, 1.0902880430221558, 19.827404022216797, 95.06135559082031, 448.0, 0.0, 2004.0], [0.05842972671499802, 1.1304080486297607, 19.827404022216797, 95.06135559082031, 458.0, 0.0, 2005.0], [-0.024822411790279997, 1.0437068939208984, 19.827404022216797, 95.06135559082031, 454.0, 0.0, 2006.0], [0.016948085134452784, 1.0820283889770508, 19.827404022216797, 95.06135559082031, 524.0, 0.0, 2007.0], [-0.0320322170900027, 1.0295990705490112, 19.827404022216797, 95.06135559082031, 485.0, 0.0, 2008.0], [-0.01083755760109506, 1.0473352670669556, 19.827404022216797, 95.06135559082031, 502.0, 0.0, 2009.0], [-0.04516431066110349, 1.0095595121383667, 19.827404022216797, 95.06135559082031, 416.0, 0.0, 2010.0], [-0.007567912674987687, 1.0437068939208984, 19.827404022216797, 95.06135559082031, 496.0, 0.0, 2011.0], [-0.011252037065257126, 1.0365737676620483, 19.827404022216797, 95.06135559082031, 506.0, 0.0, 2012.0], [0.03424959791288118, 1.0510059595108032, 19.827404022216797, 95.06135559082031, 510.0, 0.0, 2021.0], [0.00611208629206339, 1.0194194316864014, 19.827404022216797, 95.06135559082031, 489.0, 0.0, 2022.0], [-0.004247216939447851, 1.0401201248168945, 19.827404022216797, 95.06135559082031, 504.0, 0.0, 2013.0], [0.010087633958045128, 1.0510059595108032, 19.827404022216797, 95.06135559082031, 526.0, 0.0, 2014.0], [-0.031128819991550705, 1.006340503692627, 19.827404022216797, 95.06135559082031, 503.0, 0.0, 2015.0], [-0.04632962030102816, 0.9876906871795654, 19.827404022216797, 95.06135559082031, 468.0, 0.0, 2016.0], [0.01677342255732528, 1.0473352670669556, 19.827404022216797, 95.06135559082031, 531.0, 0.0, 2017.0], [0.005954145350283158, 1.033066987991333, 19.827404022216797, 95.06135559082031, 476.0, 0.0, 2018.0], [0.009403161553867223, 1.033066987991333, 19.827404022216797, 95.06135559082031, 532.0, 0.0, 2019.0], [0.016358943093163214, 1.0365737676620483, 19.827404022216797, 95.06135559082031, 519.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-9.896114936455746,28.688155853694525]}"
642,"[[-0.014976044739421601, 1.2303537130355835, 23.393592834472656, 15.375761032104492, 528.0, 0.0, 2003.0], [0.03794001054489815, 1.27982497215271, 23.393592834472656, 15.375761032104492, 522.0, 0.0, 2004.0], [-0.014548293459884398, 1.2238824367523193, 23.393592834472656, 15.375761032104492, 515.0, 0.0, 2005.0], [-0.0046322138506800226, 1.2303537130355835, 23.393592834472656, 15.375761032104492, 513.0, 0.0, 2006.0], [0.012169737633352273, 1.2437108755111694, 23.393592834472656, 15.375761032104492, 553.0, 0.0, 2007.0], [-0.016769497012204093, 1.2113268375396729, 23.393592834472656, 15.375761032104492, 507.0, 0.0, 2008.0], [0.019068779513647494, 1.2437108755111694, 23.393592834472656, 15.375761032104492, 532.0, 0.0, 2009.0], [-0.00987046944940273, 1.2113268375396729, 23.393592834472656, 15.375761032104492, 513.0, 0.0, 2010.0], [0.019208741873668833, 1.2369612455368042, 23.393592834472656, 15.375761032104492, 532.0, 0.0, 2011.0], [0.02265353088211519, 1.2369612455368042, 23.393592834472656, 15.375761032104492, 531.0, 0.0, 2012.0], [0.02195639825079354, 1.2052326202392578, 23.393592834472656, 15.375761032104492, 568.0, 0.0, 2021.0], [-0.008870634704088776, 1.170960783958435, 23.393592834472656, 15.375761032104492, 559.0, 0.0, 2022.0], [-0.0056208558610761905, 1.2052326202392578, 23.393592834472656, 15.375761032104492, 557.0, 0.0, 2013.0], [-0.052275425398905506, 1.1551332473754883, 23.393592834472656, 15.375761032104492, 543.0, 0.0, 2014.0], [-0.03300309980751237, 1.170960783958435, 23.393592834472656, 15.375761032104492, 523.0, 0.0, 2015.0], [-0.001264686862431308, 1.1992543935775757, 23.393592834472656, 15.375761032104492, 518.0, 0.0, 2016.0], [-0.02610405792721715, 1.170960783958435, 23.393592834472656, 15.375761032104492, 539.0, 0.0, 2017.0], [0.04334119265959835, 1.2369612455368042, 23.393592834472656, 15.375761032104492, 486.0, 0.0, 2018.0], [0.02736656429913742, 1.2175418138504028, 23.393592834472656, 15.375761032104492, 558.0, 0.0, 2019.0], [-0.015769676584383996, 1.170960783958435, 23.393592834472656, 15.375761032104492, 568.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[10.688315944054308,26.536399996993534]}"
646,"[[-0.027015765281437343, 1.3120427131652832, 18.91028594970703, 161.95291137695312, 360.0, 0.0, 2003.0], [-0.09258186547853864, 1.2303537130355835, 18.91028594970703, 161.95291137695312, 403.0, 0.0, 2004.0], [-0.019193750211811356, 1.2875747680664062, 18.91028594970703, 161.95291137695312, 403.0, 0.0, 2005.0], [0.06696201823304238, 1.3576076030731201, 18.91028594970703, 161.95291137695312, 394.0, 0.0, 2006.0], [0.05496031381354216, 1.3294830322265625, 18.91028594970703, 161.95291137695312, 408.0, 0.0, 2007.0], [-0.0280460719392972, 1.2303537130355835, 18.91028594970703, 161.95291137695312, 423.0, 0.0, 2008.0], [-0.037000070994177126, 1.2052326202392578, 18.91028594970703, 161.95291137695312, 390.0, 0.0, 2009.0], [-0.02685543122880185, 1.1992543935775757, 18.91028594970703, 161.95291137695312, 434.0, 0.0, 2010.0], [0.04767504729905969, 1.2576619386672974, 18.91028594970703, 161.95291137695312, 378.0, 0.0, 2011.0], [0.08596094721152947, 1.27982497215271, 18.91028594970703, 161.95291137695312, 391.0, 0.0, 2012.0], [-0.05790227063873843, 0.9907230734825134, 18.91028594970703, 161.95291137695312, 462.0, 0.0, 2021.0], [0.07943880769304745, 1.1119412183761597, 18.91028594970703, 161.95291137695312, 404.0, 0.0, 2022.0], [0.004277122183138804, 1.1819740533828735, 18.91028594970703, 161.95291137695312, 410.0, 0.0, 2013.0], [-0.0012531197327252386, 1.1603208780288696, 18.91028594970703, 161.95291137695312, 417.0, 0.0, 2014.0], [0.009682116040950595, 1.1551332473754883, 18.91028594970703, 161.95291137695312, 397.0, 0.0, 2015.0], [0.05830090576418545, 1.1876291036605835, 18.91028594970703, 161.95291137695312, 434.0, 0.0, 2016.0], [0.07446799950563143, 1.1876291036605835, 18.91028594970703, 161.95291137695312, 436.0, 0.0, 2017.0], [0.13992300780890932, 1.2369612455368042, 18.91028594970703, 161.95291137695312, 366.0, 0.0, 2018.0], [-0.23425445185750426, 0.846660852432251, 18.91028594970703, 161.95291137695312, 434.0, 0.0, 2019.0], [-0.09754548818999886, 0.967246949672699, 18.91028594970703, 161.95291137695312, 408.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[38.898314702928694,35.29757306572258]}"
647,"[[-0.04075409458200174, 0.6965154409408569, 25.988630294799805, 2260.65185546875, 10.0, 0.0, 2003.0], [-0.10296536186555127, 0.6291189789772034, 25.988630294799805, 2260.65185546875, 3.0, 0.0, 2004.0], [-0.11188439803866346, 0.6150005459785461, 25.988630294799805, 2260.65185546875, 20.0, 0.0, 2005.0], [0.015533006132178118, 0.7372327446937561, 25.988630294799805, 2260.65185546875, 16.0, 0.0, 2006.0], [0.20114329751584992, 0.9176578521728516, 25.988630294799805, 2260.65185546875, 9.0, 0.0, 2007.0], [-0.0051190339738614865, 0.7062103152275085, 25.988630294799805, 2260.65185546875, 20.0, 0.0, 2008.0], [0.12003513847019831, 0.8261650800704956, 25.988630294799805, 2260.65185546875, 14.0, 0.0, 2009.0], [-0.1124076011138424, 0.5885371565818787, 25.988630294799805, 2260.65185546875, 22.0, 0.0, 2010.0], [0.09788004803685757, 0.793639600276947, 25.988630294799805, 2260.65185546875, 15.0, 0.0, 2011.0], [-0.009201070167330627, 0.6813732981681824, 25.988630294799805, 2260.65185546875, 19.0, 0.0, 2012.0], [-0.06119428882252076, 0.5826706886291504, 25.988630294799805, 2260.65185546875, 12.0, 0.0, 2021.0], [-0.09279033479740062, 0.5458894371986389, 25.988630294799805, 2260.65185546875, 17.0, 0.0, 2022.0], [-0.08826224549014716, 0.5971127152442932, 25.988630294799805, 2260.65185546875, 8.0, 0.0, 2013.0], [-0.032224443274719405, 0.6479653120040894, 25.988630294799805, 2260.65185546875, 13.0, 0.0, 2014.0], [0.027534991804783693, 0.7025395631790161, 25.988630294799805, 2260.65185546875, 13.0, 0.0, 2015.0], [0.052813221037423363, 0.7226325869560242, 25.988630294799805, 2260.65185546875, 12.0, 0.0, 2016.0], [0.12739768036579102, 0.7920176386833191, 25.988630294799805, 2260.65185546875, 23.0, 0.0, 2017.0], [0.03708066652790509, 0.6965154409408569, 25.988630294799805, 2260.65185546875, 7.0, 0.0, 2018.0], [0.0030540623483743534, 0.6573036313056946, 25.988630294799805, 2260.65185546875, 13.0, 0.0, 2019.0], [-0.025669240113321168, 0.6233951449394226, 25.988630294799805, 2260.65185546875, 28.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[-54.462480715990154,-3.0989413856052073]}"
648,"[[-0.0027843759918988464, 0.5979833006858826, 12.001462936401367, 246.155029296875, 109.0, 0.0, 2003.0], [0.020987261872080554, 0.6349490880966187, 12.001462936401367, 246.155029296875, 91.0, 0.0, 2004.0], [-0.06462094633948978, 0.5625711679458618, 12.001462936401367, 246.155029296875, 131.0, 0.0, 2005.0], [-0.08550781796945439, 0.5548784732818604, 12.001462936401367, 246.155029296875, 120.0, 0.0, 2006.0], [-0.050322280444294765, 0.6032581329345703, 12.001462936401367, 246.155029296875, 143.0, 0.0, 2007.0], [0.0650700732751669, 0.7318446636199951, 12.001462936401367, 246.155029296875, 88.0, 0.0, 2008.0], [-0.0020245424558601455, 0.677980363368988, 12.001462936401367, 246.155029296875, 87.0, 0.0, 2009.0], [0.05650604826525285, 0.7497050762176514, 12.001462936401367, 246.155029296875, 133.0, 0.0, 2010.0], [-0.029535733452297208, 0.6768574714660645, 12.001462936401367, 246.155029296875, 104.0, 0.0, 2011.0], [0.11759102244902209, 0.8371783494949341, 12.001462936401367, 246.155029296875, 114.0, 0.0, 2012.0], [0.07442306401284571, 0.9128662347793579, 12.001462936401367, 246.155029296875, 146.0, 0.0, 2021.0], [-0.2843583665236742, 0.5672789812088013, 12.001462936401367, 246.155029296875, 148.0, 0.0, 2022.0], [-0.012768201665183665, 0.7200494408607483, 12.001462936401367, 246.155029296875, 109.0, 0.0, 2013.0], [0.0856115559239069, 0.831623375415802, 12.001462936401367, 246.155029296875, 209.0, 0.0, 2014.0], [0.023252184925506958, 0.7824581265449524, 12.001462936401367, 246.155029296875, 157.0, 0.0, 2015.0], [-0.17354378866750086, 0.5988563299179077, 12.001462936401367, 246.155029296875, 84.0, 0.0, 2016.0], [-0.03733590176638679, 0.7482945322990417, 12.001462936401367, 246.155029296875, 130.0, 0.0, 2017.0], [0.17702149597682093, 0.9758460521697998, 12.001462936401367, 246.155029296875, 190.0, 0.0, 2018.0], [-0.049325029984350954, 0.7626937031745911, 12.001462936401367, 246.155029296875, 182.0, 0.0, 2019.0], [0.1716642785597906, 0.996877133846283, 12.001462936401367, 246.155029296875, 194.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[47.2546780280801,46.31570595784449]}"
650,"[[-0.13495557051005402, 0.7539751529693604, 8.270387649536133, 252.87290954589844, 204.0, 0.0, 2003.0], [0.00402181389262013, 0.8899475336074829, 8.270387649536133, 252.87290954589844, 192.0, 0.0, 2004.0], [-0.08435615748474501, 0.7985563278198242, 8.270387649536133, 252.87290954589844, 224.0, 0.0, 2005.0], [0.15666629236683027, 1.0365737676620483, 8.270387649536133, 252.87290954589844, 215.0, 0.0, 2006.0], [-0.028310256038557968, 0.848592221736908, 8.270387649536133, 252.87290954589844, 248.0, 0.0, 2007.0], [-0.0011512981990067228, 0.8727461695671082, 8.270387649536133, 252.87290954589844, 268.0, 0.0, 2008.0], [0.12290079657824826, 0.99378502368927, 8.270387649536133, 252.87290954589844, 206.0, 0.0, 2009.0], [0.062087935402016514, 0.9299671649932861, 8.270387649536133, 252.87290954589844, 293.0, 0.0, 2010.0], [0.03404095204131141, 0.89891517162323, 8.270387649536133, 252.87290954589844, 227.0, 0.0, 2011.0], [-0.022817140954073167, 0.8390520811080933, 8.270387649536133, 252.87290954589844, 298.0, 0.0, 2012.0], [0.040046027251164795, 0.8748455047607422, 8.270387649536133, 252.87290954589844, 268.0, 0.0, 2021.0], [-0.08349993520118448, 0.7482945322990417, 8.270387649536133, 252.87290954589844, 217.0, 0.0, 2022.0], [0.04005919021615667, 0.89891517162323, 8.270387649536133, 252.87290954589844, 225.0, 0.0, 2013.0], [-0.12400630777772703, 0.7318446636199951, 8.270387649536133, 252.87290954589844, 287.0, 0.0, 2014.0], [0.06240695008748398, 0.9152529239654541, 8.270387649536133, 252.87290954589844, 239.0, 0.0, 2015.0], [-0.042914892224789614, 0.8069260716438293, 8.270387649536133, 252.87290954589844, 180.0, 0.0, 2016.0], [-0.07364652318606002, 0.7731812000274658, 8.270387649536133, 252.87290954589844, 258.0, 0.0, 2017.0], [-0.021244533936571552, 0.8225781917572021, 8.270387649536133, 252.87290954589844, 276.0, 0.0, 2018.0], [0.04692736669396491, 0.8877450823783875, 8.270387649536133, 252.87290954589844, 254.0, 0.0, 2019.0], [0.04774529098297353, 0.885558009147644, 8.270387649536133, 252.87290954589844, 239.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[58.14245598799972,47.628552911303096]}"
655,"[[0.07676529598444737, 1.135199785232544, 5.574917316436768, 214.3160858154297, 70.0, 0.0, 2003.0], [0.042418836336654, 1.0987708568572998, 5.574917316436768, 214.3160858154297, 69.0, 0.0, 2004.0], [-0.0176900802905835, 1.0365737676620483, 5.574917316436768, 214.3160858154297, 66.0, 0.0, 2005.0], [-0.04902709709601916, 1.0031542778015137, 5.574917316436768, 214.3160858154297, 71.0, 0.0, 2006.0], [-0.037287011312549634, 1.0128118991851807, 5.574917316436768, 214.3160858154297, 57.0, 0.0, 2007.0], [-0.018417366893619835, 1.0295990705490112, 5.574917316436768, 214.3160858154297, 47.0, 0.0, 2008.0], [0.032050469654752334, 1.0779787302017212, 5.574917316436768, 214.3160858154297, 7.0, 0.0, 2009.0], [0.04228529973906392, 1.0861310958862305, 5.574917316436768, 214.3160858154297, 29.0, 0.0, 2010.0], [-0.11429693057497747, 0.9274663925170898, 5.574917316436768, 214.3160858154297, 15.0, 0.0, 2011.0], [0.03829787150945618, 1.0779787302017212, 5.574917316436768, 214.3160858154297, 51.0, 0.0, 2012.0], [0.005247546020193061, 1.0261690616607666, 5.574917316436768, 214.3160858154297, 15.0, 0.0, 2021.0], [0.08426078041257257, 1.1030998229980469, 5.574917316436768, 214.3160858154297, 26.0, 0.0, 2022.0], [-0.024780782611422136, 1.0128118991851807, 5.574917316436768, 214.3160858154297, 71.0, 0.0, 2013.0], [0.05477783428065219, 1.0902880430221558, 5.574917316436768, 214.3160858154297, 51.0, 0.0, 2014.0], [0.0102791495791974, 1.0437068939208984, 5.574917316436768, 214.3160858154297, 18.0, 0.0, 2015.0], [-0.08593990725004197, 0.9454053640365601, 5.574917316436768, 214.3160858154297, 24.0, 0.0, 2016.0], [-0.044569706447672, 0.9846873879432678, 5.574917316436768, 214.3160858154297, 13.0, 0.0, 2017.0], [0.12285526769868205, 1.1500298976898193, 5.574917316436768, 214.3160858154297, 17.0, 0.0, 2018.0], [-0.18035087208877876, 0.8447412848472595, 5.574917316436768, 214.3160858154297, 11.0, 0.0, 2019.0], [0.06312140334999472, 1.0861310958862305, 5.574917316436768, 214.3160858154297, 47.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[82.76867205791751,42.190886594235856]}"
663,"[[0.021427117262242, 1.1450082063674927, 23.7984676361084, 6.692953109741211, 522.0, 0.0, 2003.0], [0.04090912386294687, 1.1655957698822021, 23.7984676361084, 6.692953109741211, 529.0, 0.0, 2004.0], [0.034525646997138004, 1.1603208780288696, 23.7984676361084, 6.692953109741211, 508.0, 0.0, 2005.0], [-0.001212237386785997, 1.1256885528564453, 23.7984676361084, 6.692953109741211, 519.0, 0.0, 2006.0], [0.0323145331691288, 1.1603208780288696, 23.7984676361084, 6.692953109741211, 512.0, 0.0, 2007.0], [0.036483865810961635, 1.1655957698822021, 23.7984676361084, 6.692953109741211, 502.0, 0.0, 2008.0], [-0.02712066838316507, 1.1030998229980469, 23.7984676361084, 6.692953109741211, 505.0, 0.0, 2009.0], [-0.03682526589213064, 1.0945007801055908, 23.7984676361084, 6.692953109741211, 521.0, 0.0, 2010.0], [-0.03793082510363033, 1.0945007801055908, 23.7984676361084, 6.692953109741211, 525.0, 0.0, 2011.0], [-0.04740606393950042, 1.0861310958862305, 23.7984676361084, 6.692953109741211, 554.0, 0.0, 2012.0], [0.0441328404209107, 1.1876291036605835, 23.7984676361084, 6.692953109741211, 510.0, 0.0, 2021.0], [0.037372230931701056, 1.1819740533828735, 23.7984676361084, 6.692953109741211, 508.0, 0.0, 2022.0], [-0.06461291212898823, 1.0700328350067139, 23.7984676361084, 6.692953109741211, 552.0, 0.0, 2013.0], [-0.06571847134048792, 1.0700328350067139, 23.7984676361084, 6.692953109741211, 540.0, 0.0, 2014.0], [-0.04656881794155576, 1.0902880430221558, 23.7984676361084, 6.692953109741211, 483.0, 0.0, 2015.0], [0.02763334970699094, 1.1655957698822021, 23.7984676361084, 6.692953109741211, 495.0, 0.0, 2016.0], [0.02124987054368721, 1.1603208780288696, 23.7984676361084, 6.692953109741211, 506.0, 0.0, 2017.0], [0.009853335588127177, 1.1500298976898193, 23.7984676361084, 6.692953109741211, 446.0, 0.0, 2018.0], [0.013851126062296437, 1.1551332473754883, 23.7984676361084, 6.692953109741211, 453.0, 0.0, 2019.0], [0.007642221760117973, 1.1500298976898193, 23.7984676361084, 6.692953109741211, 520.0, 0.0, 2020.0]]","{""type"":""Point"",""coordinates"":[11.542727833066994,22.7061145365457]}"
